,Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,company
2997,3092,Honda City i,Kolkata,2015,480000,Petrol,Manual,First,17.4,1497,117.3,5.0,5.0,Honda
2998,3093,Audi A7 2011-2015,Kolkata,2012,24720,Diesel,Automatic,Second,0.0,2967,241.4,5.0,28.0,Audi
2999,3094,Ford Fiesta 1.4,Chennai,2007,75000,Petrol,Manual,Second,16.6,1388,68,5.0,2.0,Ford
3000,3095,Hyundai i20 1.4,Mumbai,2015,57000,Diesel,Manual,First,22.54,1396,88.73,5.0,6.35,Hyundai
3001,3096,Mercedes-Benz E-Class E250,Kochi,2015,41057,Diesel,Automatic,First,13.0,2143,201.1,5.0,24.63,Mercedes-Benz
3002,3098,Ford EcoSport 1.5,Chennai,2016,20000,Diesel,Manual,First,22.77,1498,98.59,5.0,7.9,Ford
3003,3099,Hyundai i20 1.2,Mumbai,2011,52359,Petrol,Manual,First,18.5,1197,80,5.0,3.25,Hyundai
3004,3100,Honda City i,Delhi,2016,17000,Petrol,Manual,Second,17.8,1497,117.3,5.0,8.25,Honda
3005,3101,Nissan Micra Diesel,Kolkata,2011,39002,Diesel,Manual,First,23.08,1461,63.1,5.0,2.85,Nissan
3006,3102,Ford Figo Diesel,Pune,2010,129986,Diesel,Manual,Second,20.0,1399,68,5.0,3.2,Ford
3007,3103,Nissan Micra XL,Kolkata,2013,45000,Petrol,Manual,First,18.44,1198,75,5.0,1.75,Nissan
3008,3105,Honda Accord 2.4,Ahmedabad,2009,82002,Petrol,Manual,Second,12.8,2354,177.6,5.0,5.75,Honda
3009,3106,Skoda Superb Elegance,Mumbai,2010,67000,Petrol,Automatic,First,13.7,1798,157.75,5.0,4.7,Skoda
3010,3107,Maruti Omni 8,Hyderabad,2017,21260,Petrol,Manual,First,14.0,796,35,5.0,2.9,Maruti
3011,3108,Hyundai i20 Magna,Ahmedabad,2012,55362,Diesel,Manual,First,21.9,1396,88.8,5.0,4.25,Hyundai
3012,3109,Hyundai Creta 1.6,Chennai,2017,13000,Diesel,Automatic,First,17.01,1582,126.2,5.0,14.5,Hyundai
3013,3110,Maruti Swift VDI,Kochi,2016,45725,Diesel,Manual,First,25.2,1248,74,5.0,5.34,Maruti
3014,3111,Maruti Swift LDI,Jaipur,2014,105000,Diesel,Manual,First,25.2,1248,74,5.0,3.85,Maruti
3015,3112,Toyota Innova 2.5,Hyderabad,2009,156056,Diesel,Manual,First,12.8,2494,102,8.0,8.5,Toyota
3016,3113,Hyundai Xcent 1.1,Mumbai,2016,135000,Diesel,Manual,First,24.4,1120,71,5.0,4.2,Hyundai
3017,3114,Maruti Ertiga Paseo,Delhi,2016,67000,Diesel,Manual,First,20.77,1248,88.7,7.0,6.75,Maruti
3018,3115,Ford Endeavour 3.2,Jaipur,2016,90000,Diesel,Automatic,First,10.91,3198,197.2,7.0,26.0,Ford
3019,3116,Hyundai i20 1.4,Coimbatore,2019,32251,Diesel,Manual,First,22.54,1396,88.73,5.0,8.61,Hyundai
3020,3117,Maruti Zen Estilo,Mumbai,2009,47000,Petrol,Manual,First,19.0,998,67.1,5.0,1.46,Maruti
3021,3118,Maruti Ritz VDi,Mumbai,2011,75308,Diesel,Manual,Second,21.1,1248,73.9,5.0,2.8,Maruti
3022,3120,Honda City 1.5,Mumbai,2014,58000,Petrol,Manual,First,17.0,1497,118,5.0,5.47,Honda
3023,3121,Maruti Swift Dzire,Mumbai,2009,60000,Petrol,Manual,First,17.5,1298,85.8,5.0,2.45,Maruti
3024,3122,BMW X1 sDrive,Hyderabad,2014,45000,Diesel,Automatic,First,17.05,1995,184,5.0,21.5,BMW
3025,3123,Tata Manza Aqua,Mumbai,2010,41195,Petrol,Manual,First,15.0,1368,90,5.0,1.38,Tata
3026,3124,Mahindra XUV500 W10,Chennai,2016,89000,Diesel,Manual,First,16.0,2179,140,7.0,13.5,Mahindra
3027,3125,Hyundai i10 Sportz,Bangalore,2009,60510,Petrol,Automatic,Second,16.95,1197,78.9,5.0,3.1,Hyundai
3028,3126,Maruti Baleno Sigma,Mumbai,2016,8500,Petrol,Manual,First,21.4,1197,83.1,5.0,5.49,Maruti
3029,3127,Maruti Vitara Brezza,Kochi,2017,35981,Diesel,Manual,First,24.3,1248,88.5,5.0,9.51,Maruti
3030,3128,Ford Figo Petrol,Mumbai,2012,23152,Petrol,Manual,First,15.6,1196,70.02,5.0,2.39,Ford
3031,3130,Volkswagen Vento Sport,Mumbai,2014,61529,Petrol,Automatic,First,18.19,1197,103.5,5.0,5.65,Volkswagen
3032,3131,Mahindra Xylo D2,Ahmedabad,2010,91596,Diesel,Manual,First,14.95,2489,93.7,7.0,1.85,Mahindra
3033,3132,Porsche Cayenne Base,Kochi,2019,14298,Petrol,Automatic,First,13.33,2995,340,5.0,2.02,Porsche
3034,3133,Maruti Swift Dzire,Hyderabad,2013,83327,Diesel,Manual,First,19.3,1248,73.9,5.0,5.8,Maruti
3035,3134,Volkswagen Polo 1.2,Hyderabad,2017,22857,Petrol,Manual,First,16.2,1199,74,5.0,6.9,Volkswagen
3036,3135,Hyundai Verna 1.6,Chennai,2013,34620,Petrol,Manual,Second,17.01,1591,121.3,5.0,5.35,Hyundai
3037,3136,Hyundai i10 Era,Bangalore,2010,56000,Petrol,Manual,First,19.81,1086,68.05,5.0,2.85,Hyundai
3038,3137,Mercedes-Benz E-Class E250,Chennai,2014,81000,Diesel,Automatic,First,13.0,2143,204,5.0,22.75,Mercedes-Benz
3039,3138,Maruti Zen LXI,Jaipur,1998,95150,Petrol,Manual,Third,17.3,993,60,5.0,0.45,Maruti
3040,3139,Hyundai i10 Sportz,Coimbatore,2013,32776,Petrol,Manual,First,20.36,1197,78.9,5.0,4.64,Hyundai
3041,3140,Honda Amaze S,Coimbatore,2016,51587,Diesel,Manual,First,25.8,1498,98.6,5.0,5.27,Honda
3042,3141,Tata Safari Storme,Jaipur,2016,36000,Diesel,Manual,First,14.1,2179,148,7.0,10.0,Tata
3043,3142,Honda Brio 1.2,Mumbai,2015,22000,Petrol,Manual,First,18.5,1198,86.8,5.0,3.95,Honda
3044,3143,Hyundai i20 Asta,Kochi,2010,30754,Petrol,Manual,First,17.0,1197,80,5.0,3.38,Hyundai
3045,3144,Volkswagen Jetta 2012-2014,Coimbatore,2018,37109,Petrol,Manual,First,14.69,1390,120.33,5.0,16.8,Volkswagen
3046,3145,Honda Jazz Select,Kolkata,2010,45000,Petrol,Manual,First,16.7,1198,88.8,5.0,1.99,Honda
3047,3146,Hyundai Grand i10,Coimbatore,2017,33284,Petrol,Manual,First,18.9,1197,82,5.0,5.84,Hyundai
3048,3147,Jaguar XF Diesel,Coimbatore,2016,55115,Diesel,Automatic,First,14.74,2993,270.9,5.0,36.15,Jaguar
3049,3148,Jaguar XF 2.2,Kolkata,2014,18000,Diesel,Automatic,First,16.36,2179,187.7,5.0,25.7,Jaguar
3050,3149,Mahindra XUV500 W8,Coimbatore,2013,130790,Diesel,Manual,First,16.0,2179,140,7.0,9.24,Mahindra
3051,3150,Maruti S Cross,Delhi,2015,16607,Diesel,Manual,First,22.7,1598,118,5.0,7.65,Maruti
3052,3151,Audi A4 2.0,Coimbatore,2015,32205,Diesel,Automatic,First,17.11,1968,174.33,5.0,25.31,Audi
3053,3152,Renault Duster 110PS,Delhi,2013,67000,Diesel,Manual,First,19.01,1461,108.45,5.0,4.75,Renault
3054,3153,Maruti Swift Dzire,Coimbatore,2014,57676,Petrol,Manual,First,19.1,1197,85.8,5.0,6.69,Maruti
3055,3154,Volkswagen Polo Petrol,Mumbai,2012,41000,Petrol,Manual,First,16.47,1198,73.9,5.0,3.1,Volkswagen
3056,3155,Maruti Omni 8,Jaipur,2012,65000,Petrol,Manual,First,19.7,796,35,8.0,1.55,Maruti
3057,3156,Hyundai Grand i10,Coimbatore,2019,12153,Petrol,Automatic,First,18.9,1197,81.86,5.0,6.84,Hyundai
3058,3157,Tata Nano Twist,Hyderabad,2014,16810,Petrol,Manual,First,25.4,624,37.5,4.0,1.6,Tata
3059,3158,Audi A4 30,Kochi,2017,61221,Petrol,Automatic,First,17.84,1395,147.51,5.0,21.73,Audi
3060,3159,Volkswagen Polo 1.2,Mumbai,2015,22000,Petrol,Manual,First,16.47,1198,74,5.0,4.75,Volkswagen
3061,3160,Maruti Alto 800,Chennai,2015,63714,Petrol,Manual,First,22.74,796,47.3,5.0,2.45,Maruti
3062,3161,Mini Cooper 5,Kochi,2019,14857,Diesel,Automatic,First,20.7,1496,113.98,5.0,31.55,Mini
3063,3162,Audi A4 New,Delhi,2012,69000,Diesel,Automatic,Second,15.2,1968,140.8,5.0,10.25,Audi
3064,3163,Ford Endeavour Titanium,Coimbatore,2019,14648,Diesel,Manual,First,12.62,2198,158,7.0,27.36,Ford
3065,3164,Ford Ecosport 1.5,Hyderabad,2013,100000,Petrol,Manual,Second,15.8,1499,110,5.0,6.5,Ford
3066,3165,Hyundai Grand i10,Jaipur,2016,22000,Petrol,Manual,First,18.9,1197,82,5.0,4.25,Hyundai
3067,3166,Chevrolet Sail 1.2,Mumbai,2014,10000,Petrol,Manual,First,18.2,1199,82.4,5.0,5.5,Chevrolet
3068,3167,Maruti Swift Dzire,Kolkata,2015,107000,Petrol,Manual,First,20.85,1197,83.14,5.0,4.0,Maruti
3069,3168,Tata Zest Revotron,Kochi,2017,48198,Petrol,Manual,First,17.57,1193,88.7,5.0,4.65,Tata
3070,3169,Mercedes-Benz New C-Class,Delhi,2015,15000,Diesel,Automatic,First,19.27,2143,170,5.0,28.5,Mercedes-Benz
3071,3170,Chevrolet Cruze LTZ,Coimbatore,2014,80073,Diesel,Manual,First,17.3,1998,163.7,5.0,7.11,Chevrolet
3072,3171,Maruti Ritz VDi,Hyderabad,2013,85388,Diesel,Manual,First,21.1,1248,73.9,5.0,3.9,Maruti
3073,3172,Hyundai Grand i10,Jaipur,2017,14700,Petrol,Manual,First,18.9,1197,81.86,5.0,5.6,Hyundai
3074,3173,Maruti Dzire LDI,Pune,2012,150000,Diesel,Manual,Third,28.4,1248,73.75,5.0,2.25,Maruti
3075,3174,Hyundai Verna 1.6,Kolkata,2011,34994,Diesel,Manual,First,22.32,1582,126.32,5.0,3.9,Hyundai
3076,3175,Jaguar XF Diesel,Coimbatore,2014,82536,Diesel,Automatic,First,14.74,2993,270.9,5.0,28.63,Jaguar
3077,3176,Skoda Superb Elegance,Delhi,2013,82000,Petrol,Automatic,First,13.7,1798,157.75,5.0,7.25,Skoda
3078,3177,Maruti Wagon R,Pune,2006,52000,Petrol,Manual,Second,18.9,998,67.1,5.0,2.0,Maruti
3079,3178,Volkswagen Polo Petrol,Mumbai,2011,20000,Petrol,Manual,First,16.47,1198,73.9,5.0,3.5,Volkswagen
3080,3179,Honda Civic 2010-2013,Hyderabad,2011,55000,Petrol,Manual,First,14.8,1799,130.2,5.0,5.0,Honda
3081,3181,Maruti Wagon R,Chennai,2014,52000,Petrol,Manual,First,22.5,998,67.04,5.0,3.45,Maruti
3082,3182,Maruti Swift Dzire,Kolkata,2013,43284,Diesel,Manual,First,23.4,1248,74,5.0,4.5,Maruti
3083,3183,Hyundai Creta 1.6,Coimbatore,2018,23875,Petrol,Automatic,First,13.0,1591,121.3,5.0,14.36,Hyundai
3084,3184,Hyundai Grand i10,Bangalore,2016,51866,Petrol,Manual,First,18.9,1197,82,5.0,5.5,Hyundai
3085,3185,Nissan Micra Diesel,Mumbai,2013,69000,Diesel,Manual,First,23.08,1461,63.1,5.0,3.0,Nissan
3086,3186,Hyundai Grand i10,Coimbatore,2017,62788,Petrol,Manual,First,18.9,1197,81.86,5.0,6.08,Hyundai
3087,3187,Volkswagen Vento Diesel,Chennai,2013,150000,Diesel,Manual,First,20.54,1598,103.6,5.0,5.0,Volkswagen
3088,3188,Toyota Fortuner 4x2,Kochi,2015,47566,Diesel,Automatic,First,12.55,2982,168.5,7.0,20.25,Toyota
3089,3190,Toyota Innova Crysta,Pune,2018,20300,Diesel,Automatic,First,11.36,2755,171.5,7.0,18.0,Toyota
3090,3191,Mercedes-Benz A Class,Pune,2015,48300,Diesel,Automatic,First,20.0,2143,107.3,5.0,17.5,Mercedes-Benz
3091,3192,Hyundai EON D,Pune,2013,30000,Petrol,Manual,First,21.1,814,55.2,5.0,2.1,Hyundai
3092,3193,Hyundai Elantra CRDi,Bangalore,2012,36000,Diesel,Manual,Second,22.7,1582,126.24,5.0,7.5,Hyundai
3093,3194,Mini Cooper 3,Kochi,2015,27641,Diesel,Automatic,Second,20.7,1496,113.98,4.0,24.77,Mini
3094,3195,Renault Duster 110PS,Bangalore,2015,60000,Diesel,Manual,First,19.64,1461,108.45,5.0,8.65,Renault
3095,3196,Ford Endeavour 3.2,Chennai,2019,9000,Diesel,Automatic,First,10.91,3198,197,7.0,35.5,Ford
3096,3197,Toyota Corolla Altis,Delhi,2014,60750,Petrol,Manual,First,14.28,1798,138.03,5.0,10.5,Toyota
3097,3198,Mahindra XUV500 W7,Delhi,2018,9000,Diesel,Manual,First,14.0,2179,155,7.0,13.0,Mahindra
3098,3199,BMW 7 Series,Kolkata,2012,41100,Diesel,Automatic,First,16.77,2993,261.49,5.0,26.5,BMW
3099,3200,Maruti Wagon R,Ahmedabad,2004,60000,Petrol,Manual,Second,17.3,1061,64,5.0,1.4,Maruti
3100,3201,Honda City i,Kochi,2017,38424,Petrol,Manual,First,17.8,1497,117.3,5.0,7.51,Honda
3101,3202,Maruti Swift VDI,Delhi,2014,50000,Diesel,Manual,First,22.9,1248,74,5.0,4.3,Maruti
3102,3203,Honda City i-VTEC,Mumbai,2015,19000,Petrol,Automatic,First,18.0,1497,117.3,5.0,8.95,Honda
3103,3204,Maruti Ertiga VDI,Kochi,2015,58734,Diesel,Manual,First,20.77,1248,88.76,7.0,6.91,Maruti
3104,3205,Renault Duster 110PS,Coimbatore,2016,65257,Diesel,Manual,First,19.01,1461,108.45,5.0,9.75,Renault
3105,3206,Maruti Swift Dzire,Jaipur,2010,130000,Diesel,Manual,Second,19.3,1248,73.9,5.0,4.0,Maruti
3106,3207,Maruti Ritz VDi,Hyderabad,2011,79000,Diesel,Manual,First,23.2,1248,73.94,5.0,3.65,Maruti
3107,3208,Mahindra XUV500 W8,Chennai,2013,78000,Diesel,Manual,First,15.1,2179,140,7.0,10.75,Mahindra
3108,3209,Honda Brio S,Kochi,2015,49133,Petrol,Manual,First,19.4,1198,86.8,5.0,4.51,Honda
3109,3210,Mercedes-Benz M-Class ML,Coimbatore,2016,22769,Diesel,Automatic,First,0.0,2987,165,5.0,49.22,Mercedes-Benz
3110,3211,Tata Manza Club,Coimbatore,2014,54448,Diesel,Manual,First,21.02,1248,88.8,5.0,3.7,Tata
3111,3212,Toyota Innova 2.5,Hyderabad,2014,158793,Diesel,Manual,First,12.8,2494,102,7.0,12.99,Toyota
3112,3213,Maruti Swift VXI,Delhi,2015,62088,Petrol,Manual,First,18.6,1197,85.8,5.0,4.15,Maruti
3113,3214,Hyundai Verna 1.6,Kolkata,2012,14800,Petrol,Manual,First,17.01,1591,121.3,5.0,4.4,Hyundai
3114,3215,Honda Mobilio S,Kolkata,2015,26000,Petrol,Manual,First,17.3,1497,117.3,7.0,4.25,Honda
3115,3216,Honda Amaze S,Mumbai,2017,32005,Petrol,Manual,First,18.0,1198,86.7,5.0,4.25,Honda
3116,3217,Honda City i-VTEC,Jaipur,2017,35000,Petrol,Automatic,First,18.0,1497,117.3,5.0,7.7,Honda
3117,3218,Land Rover Range,Pune,2015,52000,Diesel,Automatic,First,12.7,2179,187.7,5.0,39.75,Land
3118,3219,Honda City i-VTEC,Mumbai,2017,11000,Petrol,Manual,First,17.4,1497,117.3,5.0,8.5,Honda
3119,3220,Mercedes-Benz E-Class 280,Jaipur,2008,62000,Petrol,Automatic,First,9.5,2997,231.1,5.0,7.0,Mercedes-Benz
3120,3221,Ford Ikon 1.3,Chennai,2002,65134,Petrol,Manual,Third,13.8,1299,70,5.0,0.8,Ford
3121,3222,Toyota Fortuner 4x2,Delhi,2013,71000,Diesel,Manual,First,13.0,2982,168.5,7.0,15.25,Toyota
3122,3223,Maruti A-Star Vxi,Hyderabad,2008,51366,Petrol,Manual,First,19.0,998,66.1,5.0,2.25,Maruti
3123,3224,Tata Sumo EX,Kolkata,2016,46300,Diesel,Manual,First,14.07,1948,83.1,7.0,4.85,Tata
3124,3225,Honda City V,Coimbatore,2012,60908,Petrol,Automatic,Second,15.6,1497,116.3,5.0,6.42,Honda
3125,3226,Nissan Micra XV,Chennai,2012,93450,Diesel,Manual,Second,23.19,1461,63.12,5.0,2.5,Nissan
3126,3227,Hyundai Verna SX,Hyderabad,2011,104000,Diesel,Automatic,First,19.08,1582,126.32,5.0,5.75,Hyundai
3127,3228,Maruti 800 Std,Pune,2003,52000,Petrol,Manual,First,16.1,796,37,4.0,0.5,Maruti
3128,3229,Mahindra XUV500 W8,Coimbatore,2015,42999,Diesel,Manual,First,15.1,2179,140,7.0,11.52,Mahindra
3129,3230,Maruti SX4 VDI,Delhi,2014,90000,Diesel,Manual,First,21.5,1248,88.8,5.0,4.5,Maruti
3130,3231,Hyundai i20 Sportz,Bangalore,2013,72000,Petrol,Automatic,First,15.0,1396,98.6,5.0,4.75,Hyundai
3131,3232,Hyundai Creta 1.6,Coimbatore,2019,54321,Diesel,Manual,First,19.67,1582,126.2,5.0,13.54,Hyundai
3132,3233,Mercedes-Benz E-Class E250,Kochi,2015,59630,Diesel,Automatic,First,13.0,2143,201.1,5.0,23.41,Mercedes-Benz
3133,3234,Toyota Fortuner 4x2,Hyderabad,2013,116000,Diesel,Automatic,Second,12.55,2982,168.5,7.0,19.25,Toyota
3134,3235,Volvo S60 D4,Ahmedabad,2015,34000,Diesel,Automatic,First,9.0,1984,181,5.0,20.0,Volvo
3135,3236,Mercedes-Benz E-Class 2009-2013,Delhi,2011,70000,Diesel,Automatic,First,14.21,2143,203,5.0,13.0,Mercedes-Benz
3136,3237,Honda Accord 2.4,Chennai,2010,80000,Petrol,Manual,First,10.2,2354,180,5.0,3.99,Honda
3137,3238,Honda Amaze S,Pune,2015,110000,Diesel,Manual,First,25.8,1498,98.6,5.0,4.65,Honda
3138,3239,Maruti Dzire ZDI,Ahmedabad,2013,56454,Diesel,Manual,First,28.4,1248,73.75,5.0,4.65,Maruti
3139,3240,Maruti Swift LXI,Kolkata,2013,60000,Petrol,Manual,First,18.6,1197,85.8,5.0,3.15,Maruti
3140,3241,Toyota Corolla Altis,Delhi,2013,56000,Petrol,Automatic,First,14.53,1798,138.1,5.0,8.25,Toyota
3141,3242,Land Rover Range,Bangalore,2012,63000,Diesel,Automatic,Second,11.49,4367,335.3,5.0,65.0,Land
3142,3243,Maruti Swift VDI,Chennai,2012,63000,Diesel,Manual,First,22.9,1248,74,5.0,4.5,Maruti
3143,3244,Jeep Compass 2.0,Kolkata,2017,15050,Diesel,Manual,First,16.3,1956,170,5.0,17.5,Jeep
3144,3245,Maruti Swift VXI,Mumbai,2016,29401,Petrol,Manual,First,20.4,1197,81.80,5.0,4.31,Maruti
3145,3246,Honda Jazz 1.2,Kochi,2016,25238,Petrol,Manual,First,18.7,1199,88.7,5.0,6.2,Honda
3146,3248,Volkswagen Polo Petrol,Kochi,2011,58752,Petrol,Manual,First,16.47,1198,73.9,5.0,3.32,Volkswagen
3147,3249,Honda Civic 2006-2010,Delhi,2011,62000,Petrol,Automatic,First,12.9,1799,130,5.0,3.75,Honda
3148,3250,Toyota Etios G,Bangalore,2013,132000,Petrol,Manual,First,16.78,1496,88.73,5.0,4.7,Toyota
3149,3251,Hyundai Verna 1.6,Chennai,2016,51000,Petrol,Manual,First,17.01,1591,121.3,5.0,6.5,Hyundai
3150,3252,Toyota Innova 2.5,Hyderabad,2009,185200,Diesel,Manual,First,12.8,2494,102,8.0,7.25,Toyota
3151,3253,Maruti SX4 S,Coimbatore,2016,61717,Diesel,Manual,First,22.7,1598,118,5.0,8.94,Maruti
3152,3254,Ford Freestyle Titanium,Kolkata,2018,8896,Petrol,Manual,First,19.0,1194,94.68,5.0,7.34,Ford
3153,3255,Maruti Baleno Alpha,Delhi,2016,17000,Petrol,Manual,First,21.4,1197,83.1,5.0,6.9,Maruti
3154,3256,Honda Jazz V,Mumbai,2016,31378,Petrol,Manual,First,18.2,1199,88.7,5.0,5.9,Honda
3155,3257,Hyundai Verna 1.6,Pune,2013,114000,Diesel,Automatic,First,22.32,1582,126.3,5.0,6.75,Hyundai
3156,3258,Honda Amaze VX,Ahmedabad,2014,81000,Diesel,Manual,First,25.8,1498,98.6,5.0,4.1,Honda
3157,3259,Audi Q3 30,Mumbai,2017,31000,Diesel,Automatic,First,18.51,1968,147.51,5.0,27.0,Audi
3158,3260,Skoda Rapid 2013-2016,Mumbai,2014,35000,Petrol,Manual,First,15.0,1598,103.52,5.0,4.5,Skoda
3159,3261,Audi A4 2.0,Kolkata,2013,60001,Diesel,Automatic,First,17.11,1968,174.33,5.0,14.5,Audi
3160,3262,Maruti Swift Dzire,Jaipur,2014,75074,Diesel,Manual,First,23.4,1248,74,5.0,5.25,Maruti
3161,3263,Tata Indica Vista,Kolkata,2012,80000,Diesel,Manual,Second,22.3,1248,74,5.0,1.2,Tata
3162,3264,Toyota Innova 2.5,Jaipur,2006,147350,Diesel,Manual,Second,12.99,2494,100.6,8.0,4.95,Toyota
3163,3265,Renault Duster 110PS,Hyderabad,2013,60000,Diesel,Manual,First,19.64,1461,108.45,5.0,7.5,Renault
3164,3266,Mercedes-Benz E-Class E400,Kolkata,2015,7501,Petrol,Automatic,First,10.0,2996,333,4.0,48.0,Mercedes-Benz
3165,3267,Honda Amaze S,Delhi,2015,58000,Diesel,Manual,First,25.8,1498,98.6,5.0,4.45,Honda
3166,3268,Mercedes-Benz GLE 350d,Coimbatore,2018,29277,Diesel,Automatic,First,11.57,2987,254.79,5.0,59.65,Mercedes-Benz
3167,3269,Maruti Ritz VDi,Kochi,2015,57034,Diesel,Manual,First,23.2,1248,73.94,5.0,4.38,Maruti
3168,3270,Maruti Ciaz ZDi,Kochi,2016,40810,Diesel,Manual,First,28.09,1248,88.5,5.0,7.9,Maruti
3169,3271,Hyundai Santro Xing,Bangalore,2008,35268,Petrol,Manual,Second,0.0,1086,62,5.0,1.88,Hyundai
3171,3273,Maruti Baleno Delta,Coimbatore,2018,34630,Petrol,Automatic,First,21.4,1197,83.1,5.0,7.29,Maruti
3172,3274,Ford Fiesta Diesel,Hyderabad,2012,45122,Diesel,Manual,First,23.5,1498,88.7,5.0,6.0,Ford
3173,3275,Mahindra XUV500 W8,Chennai,2011,126000,Diesel,Manual,Third,16.0,2179,140,7.0,6.7,Mahindra
3174,3276,Maruti Alto LXi,Jaipur,2009,63000,Petrol,Manual,First,19.7,796,46.3,5.0,1.5,Maruti
3175,3277,Mini Cooper 3,Kochi,2016,32298,Diesel,Automatic,First,20.7,1496,113.98,4.0,23.8,Mini
3176,3278,Mahindra XUV500 W8,Kochi,2014,63288,Diesel,Manual,First,15.1,2179,140,7.0,7.77,Mahindra
3177,3279,Hyundai Santro Xing,Coimbatore,2012,43337,Petrol,Manual,First,17.92,1086,62.1,5.0,3.32,Hyundai
3178,3280,Maruti Swift VDI,Kochi,2015,46561,Diesel,Manual,First,22.9,1248,74,5.0,4.94,Maruti
3179,3281,Mercedes-Benz A Class,Delhi,2013,34000,Diesel,Automatic,Second,20.0,2143,107.3,5.0,11.0,Mercedes-Benz
3180,3282,Renault KWID RXT,Hyderabad,2016,48000,Petrol,Manual,First,25.17,799,53.3,5.0,3.4,Renault
3181,3283,Maruti Swift VDI,Kochi,2013,56263,Diesel,Manual,First,22.9,1248,74,5.0,4.17,Maruti
3182,3284,Maruti Zen LXI,Hyderabad,2005,84060,Petrol,Manual,Second,17.3,993,60,5.0,1.25,Maruti
3183,3285,Hyundai Grand i10,Mumbai,2016,9000,Petrol,Automatic,First,18.9,1197,82,5.0,5.45,Hyundai
3184,3286,Tata Manza Aura,Jaipur,2012,79000,Diesel,Manual,First,21.12,1248,88.8,5.0,2.59,Tata
3185,3287,Mahindra XUV500 W10,Pune,2015,87900,Diesel,Manual,First,16.0,2179,140,7.0,12.01,Mahindra
3186,3288,Maruti Swift Dzire,Delhi,2010,72425,Petrol,Manual,Second,17.5,1197,85.8,5.0,2.45,Maruti
3187,3289,Audi Q3 35,Bangalore,2015,38000,Diesel,Automatic,First,15.73,1968,174.33,5.0,29.0,Audi
3188,3291,Mercedes-Benz New C-Class,Hyderabad,2010,107000,Diesel,Automatic,First,14.84,2143,170,5.0,11.99,Mercedes-Benz
3189,3292,Honda City i,Delhi,2015,51000,Petrol,Automatic,First,18.0,1497,117.3,5.0,7.9,Honda
3190,3293,Toyota Innova 2.5,Pune,2010,140000,Diesel,Manual,Third,12.8,2494,102,7.0,6.25,Toyota
3191,3294,Chevrolet Beat LT,Pune,2011,48000,Petrol,Manual,Second,18.6,1199,79.4,5.0,1.8,Chevrolet
3192,3296,Honda Jazz 1.2,Mumbai,2015,31000,Petrol,Manual,First,18.7,1199,88.7,5.0,4.9,Honda
3193,3297,Nissan Micra XL,Jaipur,2010,75055,Petrol,Manual,First,18.06,1198,75,5.0,2.25,Nissan
3194,3298,Maruti Ciaz AT,Coimbatore,2017,51210,Petrol,Automatic,First,19.12,1373,91.1,5.0,8.89,Maruti
3195,3299,Toyota Fortuner 4x2,Mumbai,2012,87000,Diesel,Automatic,First,12.55,2982,168.5,7.0,15.0,Toyota
3196,3300,Ford Aspire Ambiente,Kolkata,2018,17000,Diesel,Manual,First,26.1,1498,99,5.0,5.65,Ford
3197,3301,Maruti Ertiga ZDI,Jaipur,2014,57000,Diesel,Manual,First,20.77,1248,88.8,7.0,7.0,Maruti
3198,3302,Maruti Alto 800,Hyderabad,2016,9370,Petrol,Manual,First,22.74,796,47.3,5.0,2.95,Maruti
3199,3303,Honda Brio V,Chennai,2013,53226,Petrol,Manual,First,19.4,1198,86.8,5.0,3.3,Honda
3200,3304,Hyundai Verna Transform,Hyderabad,2010,120000,Diesel,Manual,Second,16.2,1493,110,5.0,3.5,Hyundai
3201,3305,Honda City 1.5,Jaipur,2007,75055,Petrol,Manual,First,12.8,1493,100,5.0,2.3,Honda
3202,3306,Hyundai Creta 1.6,Coimbatore,2017,37247,Diesel,Manual,First,19.67,1582,126.2,5.0,13.69,Hyundai
3203,3307,Toyota Etios Liva,Delhi,2013,64000,Diesel,Manual,First,23.59,1364,67.06,5.0,3.1,Toyota
3204,3308,Hyundai Sonata Transform,Mumbai,2014,12000,Petrol,Manual,First,13.44,2359,198.25,5.0,12.75,Hyundai
3205,3309,Hyundai Creta 1.6,Pune,2017,40158,Diesel,Manual,First,19.67,1582,126.2,5.0,13.75,Hyundai
3206,3310,Honda Jazz 1.2,Chennai,2017,11000,Petrol,Manual,First,18.7,1199,88.7,5.0,6.75,Honda
3207,3311,Volkswagen Vento Diesel,Chennai,2014,70010,Diesel,Manual,First,20.54,1598,103.6,5.0,5.25,Volkswagen
3208,3312,Mahindra XUV500 W6,Mumbai,2015,82000,Diesel,Manual,First,16.0,2179,140,7.0,8.75,Mahindra
3209,3313,Mahindra TUV 300,Kochi,2017,57259,Diesel,Manual,First,18.49,1493,100,7.0,8.87,Mahindra
3210,3314,Honda Accord 2001-2003,Bangalore,2010,84000,Petrol,Automatic,Second,11.1,2354,142,5.0,6.5,Honda
3211,3315,Maruti Ertiga VDI,Pune,2012,168000,Diesel,Manual,First,20.77,1248,88.76,7.0,4.5,Maruti
3212,3316,Mahindra Ssangyong Rexton,Hyderabad,2012,73670,Diesel,Manual,First,12.83,2696,162,7.0,12.5,Mahindra
